"date","link_num","words_in_link","bolded","font_size","font_color","address"
"09/02/20",2,"",FALSE,NA,NA,"https://activategood.org/united/"
"09/02/20",3,"",FALSE,NA,NA,"https://activategood.org/unitedwehelp2020"
"09/02/20",4,"",FALSE,NA,NA,"https://activategood.org/united/"
"09/02/20",5,"",FALSE,NA,NA,"https://activategood.org/united/"
"09/02/20",6,"Virtual Learning Series",TRUE,NA,NA,"https://activategood.org/united"
"09/02/20",7,"United We Help Month of Service Learning Series",TRUE,NA,NA,"https://activategood.org/united"
"09/02/20",8,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0"
"09/02/20",9,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcuduyhpj8oH9SNT5cSJInMHGfB4Im_qC9E"
"09/02/20",10,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv"
"09/02/20",11,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP"
"09/02/20",12,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0vcuGrpj0qE9fAfhut9QIJXTTbCrE_ubvr"
"09/02/20",13,"Learn more and register here!",TRUE,NA,NA,"http://www.activategood.org/united"
"09/02/20",14,"Wells Fargo",FALSE,NA,NA,"https://www.wellsfargo.com/"
"09/02/20",15,"Genworth Mortgage Insurance",FALSE,NA,NA,"https://new.mortgageinsurance.genworth.com/"
"09/02/20",16,"HZO",FALSE,NA,NA,"https://www.hzo.com/"
"09/02/20",17,"WRAL",FALSE,NA,NA,"https://www.wral.com/"
"09/02/20",18,"Attended Events",FALSE,NA,NA,"https://attendedevents.com/about"
"09/02/20",19,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"09/02/20",20,"﻿Contribute a Career or Workplace Video",TRUE,NA,NA,"https://activategood.org/opportunity/5215"
"09/02/20",21,"Durham",FALSE,NA,NA,"https://activategood.org/opportunity/5208"
"09/02/20",22,"Raleigh",FALSE,NA,NA,"https://activategood.org/opportunity/5207"
"09/02/20",23,"﻿Get Out the Vote!",TRUE,NA,NA,"https://activategood.org/opportunity/5212"
"09/02/20",24,"Social Media Ambassador!",TRUE,NA,NA,"https://activategood.org/opportunity/5248"
"09/02/20",25,"this form",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSfalrBb7EWQYYGtReFZhGSEjrFB3P0e_wvd_gG1fmK-mgzmxA/viewform"
"09/02/20",26,"",FALSE,NA,NA,"http://www.activategood.org/giving"
"09/02/20",27,"this form",TRUE,NA,NA,"http://www.activategood.org/giving"
"09/02/20",28,"monthly donations",TRUE,NA,NA,"http://www.activategood.org/giving"
"09/02/20",29,"generous community",TRUE,NA,NA,"http://www.activategood.org/giving"
"09/02/20",30,"Youth Givers Program",TRUE,NA,NA,"http://www.activategood.org/giving"
"09/02/20",31,"Activate Good",TRUE,NA,NA,"https://activategood.org/"
"09/02/20",32,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"09/02/20",33,"",FALSE,NA,NA,"https://twitter.com/activategood"
"09/02/20",34,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"09/09/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"09/09/20",2,"monthly donations",TRUE,NA,NA,"http://www.activategood.org/giving"
"09/09/20",3,"If 200 new monthly givers",TRUE,NA,NA,"https://activategood.org/giving/"
"09/09/20",4,"Will you join",TRUE,NA,NA,"https://activategood.org/giving/"
"09/09/20",5,"Be one of our first 100 (and help us name this community!)",FALSE,NA,NA,"https://activategood.org/giving/"
"09/09/20",6,"",FALSE,NA,NA,"https://activategood.org/united/"
"09/09/20",7,"Create BOOST Videos about Academic Concepts",TRUE,NA,NA,"https://activategood.org/opportunity/5233"
"09/09/20",8,"Raleigh",TRUE,NA,NA,"https://activategood.org/opportunity/5207"
"09/09/20",9,"Durham",TRUE,NA,NA,"https://activategood.org/opportunity/5208"
"09/09/20",10,"Make a Video about Your Career or Workplace",TRUE,NA,NA,"https://activategood.org/opportunity/5215"
"09/09/20",11,"here",TRUE,NA,NA,"https://activategood.org/unitedwehelp2020"
"09/09/20",12,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"09/09/20",13,"Genworth Mortgage Insurance",FALSE,NA,NA,"https://www.genworth.com/"
"09/09/20",14,"Jason Adamo Band",FALSE,NA,NA,"https://www.jasonadamo.com/"
"09/09/20",15,"9/11 Day",FALSE,NA,NA,"https://911day.org/"
"09/09/20",16,"WRAL.com",FALSE,NA,NA,"https://l.facebook.com/l.php?u=http%3A%2F%2FWRAL.com%2F&h=AT0sMrV9amyQsFZBCjcwxm2ylTQnmUehRMAycAldAUBCO0ZslNrEy1hbDnXSuJuRTiuMCutDn1SnkbnNiIWpkGYIhaFIKZpWObrpHBEJA216DLRlrqfrFpRgU0_OZQeS-9zWBmkk8TrpbhoAN27a80ciensxllzHRaKPQf6Q3A"
"09/09/20",17,"Facebook Watch Party!",TRUE,NA,NA,"https://www.facebook.com/events/665563287724379/"
"09/09/20",18,"",FALSE,NA,NA,"https://www.facebook.com/events/665563287724379/"
"09/09/20",19,"Support Our Work",FALSE,NA,NA,"http://www.activategood.org/donate"
"09/09/20",20,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"09/09/20",21,"",FALSE,NA,NA,"https://twitter.com/activategood"
"09/09/20",22,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"09/16/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"09/16/20",2,"monthly donations",FALSE,NA,NA,"http://www.activategood.org/giving"
"09/16/20",3,"If 200 new Monthly Donors",FALSE,NA,NA,"https://activategood.org/giving/"
"09/16/20",4,"Will you join",TRUE,NA,NA,"https://activategood.org/giving/"
"09/16/20",5,"Be one of our first 100 (and help us name this community!)",FALSE,NA,NA,"https://activategood.org/giving/"
"09/16/20",6,"blog post",FALSE,NA,NA,"https://activategood.org/youth-giving-and-philanthropy/"
"09/16/20",7,"monthly giving community",FALSE,NA,NA,"http://www.activategood.org/giving"
"09/16/20",8,"",FALSE,NA,NA,"https://www.youtube.com/watch?v=5keqQTWf09M&feature=youtu.be"
"09/16/20",9,"",FALSE,NA,NA,"https://activategood.org/united/"
"09/16/20",10,"Make a Video about Your Career or Workplace",TRUE,NA,NA,"https://activategood.org/opportunity/5215"
"09/16/20",11,"Pepper Fest",TRUE,NA,NA,"https://activategood.org/opportunity/5053"
"09/16/20",12,"Family-friendly volunteering",TRUE,NA,NA,"https://activategood.org/opportunity/5247"
"09/16/20",13,"here",TRUE,NA,NA,"https://activategood.org/unitedwehelp2020"
"09/16/20",14,"Education",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP"
"09/16/20",15,"Homelessness",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0"
"09/16/20",16,"Unemployment",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv"
"09/16/20",17,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"09/16/20",18,"See All United We Help Initiatives Here",FALSE,NA,NA,"https://activategood.org/united/"
"09/16/20",19,"Activate Good",TRUE,NA,NA,"https://activategood.org/"
"09/16/20",20,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"09/16/20",21,"",FALSE,NA,NA,"https://twitter.com/activategood"
"09/16/20",22,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"09/23/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"09/23/20",2,"Activate Good",FALSE,NA,NA,"https://activategood.org/"
"09/23/20",3,"",FALSE,NA,NA,"https://activategood.org/fast"
"09/23/20",4,"",FALSE,NA,NA,"https://activategood.org/fast"
"09/23/20",5,"",FALSE,NA,NA,"https://activategood.org/fast"
"09/23/20",6,"Families And Schools Together",TRUE,NA,NA,"https://activategood.org/FAST"
"09/23/20",7,"Learn more and sign up to help here",TRUE,NA,NA,"https://activategood.org/fast"
"09/23/20",8,"HERE",FALSE,NA,NA,"https://youtu.be/OLWmf0eacOM"
"09/23/20",9,"Virtual 9/11 Commemoration",FALSE,NA,NA,"https://www.youtube.com/watch?v=OLWmf0eacOM&t=1s&ab_channel=ActivateGood"
"09/23/20",10,"Attended Events",TRUE,NA,NA,"https://attendedevents.com/"
"09/23/20",11,"here",TRUE,NA,NA,"https://attendedevents.com/"
"09/23/20",12,"",FALSE,NA,NA,"https://attendedevents.com/"
"09/23/20",13,"Support Our Efforts",FALSE,NA,NA,"https://activategood.org/donate"
"09/23/20",14,"United We Help Month",TRUE,NA,NA,"http://www.activategood.org/united"
"09/23/20",15,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0"
"09/23/20",16,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv"
"09/23/20",17,"Help Sort, Stock, Distribute and more",TRUE,NA,NA,"https://activategood.org/opportunity/5169"
"09/23/20",18,"Western Wake Crisis Ministry",FALSE,NA,NA,"http://www.wwcm.org/"
"09/23/20",19,"Give high schoolers a BOOST!",TRUE,NA,NA,"https://activategood.org/opportunity/5233"
"09/23/20",20,"DIY: Create Family Essentials Kits",TRUE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/"
"09/23/20",21,"this list",TRUE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/"
"09/23/20",22,"",FALSE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/"
"09/23/20",23,"",FALSE,NA,NA,"https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf"
"09/23/20",24,"",FALSE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/"
"09/23/20",25,"HERE",FALSE,NA,NA,"https://activategood.org/unitedwehelp2020"
"09/23/20",26,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"09/23/20",27,"Activate Good",TRUE,NA,NA,"https://activategood.org/"
"09/23/20",28,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"09/23/20",29,"",FALSE,NA,NA,"https://twitter.com/activategood"
"09/23/20",30,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"09/30/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"09/30/20",2,"Operation Mask Up!",TRUE,NA,NA,"https://activategood.org/operationmaskup"
"09/30/20",3,"",FALSE,NA,NA,"https://activategood.org/operationmaskup/"
"09/30/20",4,"must register",FALSE,NA,NA,"https://activategood.org/opportunity/5333"
"09/30/20",5,"REGISTER here!",TRUE,NA,NA,"https://activategood.org/opportunity/5333"
"09/30/20",6,"﻿Families And Schools Together",TRUE,NA,NA,"https://activategood.org/fast"
"09/30/20",7,"",FALSE,NA,NA,"https://activategood.org/fast"
"09/30/20",8,"Learn more and sign up to help here",TRUE,NA,NA,"https://activategood.org/fast"
"09/30/20",9,"Assemble Family Essentials Kits for local families!",TRUE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/"
"09/30/20",10,"Create DIY Toys for Adoptable Pups",TRUE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/"
"09/30/20",11,"Second Chance Pet Adoptions",FALSE,NA,NA,"http://www.secondchancenc.org/"
"09/30/20",12,"Make Cards for Isolated Seniors",TRUE,NA,NA,"https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf"
"09/30/20",13,"all volunteer opportunities",FALSE,NA,NA,"https://activategood.org/opportunity"
"09/30/20",14,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q"
"09/30/20",15,"HERE",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q"
"09/30/20",16,"Will you join",TRUE,NA,NA,"https://activategood.org/giving/"
"09/30/20",17,"Be one of our first 100 (and help us name this community!)",FALSE,NA,NA,"https://activategood.org/giving/"
"09/30/20",18,"",FALSE,NA,NA,"https://activategood.org/sponsor-2/"
"09/30/20",19,"Lee@activategood.org",FALSE,NA,NA,"mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry"
"09/30/20",20,"Activate Good",TRUE,NA,NA,"https://activategood.org/"
"09/30/20",21,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"09/30/20",22,"",FALSE,NA,NA,"https://twitter.com/activategood"
"09/30/20",23,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"10/07/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"10/07/20",2,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q"
"10/07/20",3,"HERE",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q"
"10/07/20",4,"",FALSE,NA,NA,"https://activategood.org/product/signs-for-good-hoodies/"
"10/07/20",5,"hoodies",TRUE,NA,NA,"https://activategood.org/product/signs-for-good-hoodies/"
"10/07/20",6,"black hoodie",TRUE,NA,NA,"https://activategood.org/product/signs-for-good-hoodies/"
"10/07/20",7,"Signs-for-Good",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"10/07/20",8,"Brew Good, Do Good Coffee",FALSE,NA,NA,"https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/"
"10/07/20",9,"Triangle Golf Tournament Event Volunteer",TRUE,NA,NA,"https://activategood.org/opportunity/5348#tab-what"
"10/07/20",10,"Aftercare Committee Volunteer",TRUE,NA,NA,"https://activategood.org/opportunity/5347#tab-what"
"10/07/20",11,"Warehouse Pantry Volunteer",TRUE,NA,NA,"https://activategood.org/opportunity/5316#tab-what"
"10/07/20",12,"Families And Schools Together",TRUE,NA,NA,"https://activategood.org/fast"
"10/07/20",13,"Operation Mask Up!",TRUE,NA,NA,"https://activategood.org/operationmaskup"
"10/07/20",14,"(DIY Project) Family Essentials Kits",TRUE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/"
"10/07/20",15,"all volunteer opportunities",TRUE,NA,NA,"https://activategood.org/opportunity"
"10/07/20",16,"also, your donation helps us make an impact!",FALSE,NA,NA,"https://activategood.org/giving/"
"10/07/20",17,"",FALSE,NA,NA,"https://activategood.org/sponsor-2/"
"10/07/20",18,"Lee@activategood.org",TRUE,NA,NA,"mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry"
"10/07/20",19,"Activate Good",TRUE,NA,NA,"https://activategood.org/"
"10/07/20",20,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"10/07/20",21,"",FALSE,NA,NA,"https://twitter.com/activategood"
"10/07/20",22,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"10/14/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"10/14/20",2,"Town Hall",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL"
"10/14/20",3,"HERE",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL"
"10/14/20",4,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL"
"10/14/20",5,"Will you join",TRUE,NA,NA,"https://activategood.org/giving/"
"10/14/20",6,"Be one of our first 100 (and help us name this community!)",FALSE,NA,NA,"https://activategood.org/giving/"
"10/14/20",7,"",FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform?usp=sf_link"
"10/14/20",8,"Family Volunteer Day alerts form here",TRUE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform?usp=sf_link"
"10/14/20",9,"SHOP",TRUE,NA,NA,"https://activategood.org/shop/"
"10/14/20",10,"black hoodie",TRUE,NA,NA,"https://activategood.org/product/signs-for-good-hoodies/"
"10/14/20",11,"Signs-for-Good",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"10/14/20",12,"Brew Good, Do Good Coffee",FALSE,NA,NA,"https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/"
"10/14/20",13,"",FALSE,NA,NA,"https://activategood.org/product/signs-for-good-hoodies/"
"10/14/20",14,"",FALSE,NA,NA,"https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/"
"10/14/20",15,"",FALSE,NA,NA,"https://activategood.org/product/signs-for-good/"
"10/14/20",16,"Wrap Diapers",TRUE,NA,NA,"https://activategood.org/opportunity/5313"
"10/14/20",17,"The Diaper Bank of NC",FALSE,NA,NA,"http://www.ncdiaperbank.org/"
"10/14/20",18,"October 19: Deliver Family Essentials Kits",TRUE,NA,NA,"https://activategood.org/opportunity/5315"
"10/14/20",19,"FAST Initiative",TRUE,NA,NA,"https://activategood.org/event/73"
"10/14/20",20,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"10/14/20",21,"Support Our Work",FALSE,NA,NA,"http://www.activategood.org/giving"
"10/14/20",22,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"10/14/20",23,"",FALSE,NA,NA,"https://twitter.com/activategood"
"10/14/20",24,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"10/21/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"10/21/20",2,"Family Volunteer Day:",FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"10/21/20",3,"",FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"10/21/20",4,"Family Volunteer Day alerts form here",TRUE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform"
"10/21/20",5,"﻿Virtual Community Town Hall",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL"
"10/21/20",6,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL"
"10/21/20",7,"HERE",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL"
"10/21/20",8,"ALS Fundraising Event!",TRUE,NA,NA,"https://activategood.org/opportunity/5368"
"10/21/20",9,"Help with Administrative Work",TRUE,NA,NA,"https://activategood.org/opportunity/5370"
"10/21/20",10,"Single Women with Children",FALSE,NA,NA,"https://www.singlewomenwithchildren.org/"
"10/21/20",11,"Build trails on TRLC's newest nature preserve",TRUE,NA,NA,"https://activategood.org/opportunity/5331"
"10/21/20",12,"Tar River Land Conservancy (TRLC)",FALSE,NA,NA,"http://www.tarriver.org/"
"10/21/20",13,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"10/21/20",14,"",FALSE,NA,NA,"https://www.bizjournals.com/triangle/event/166237/2020/2020-corporate-philanthropy-awards"
"10/21/20",15,"Register HERE﻿",TRUE,NA,NA,"https://www.bizjournals.com/triangle/event/166237/2020/2020-corporate-philanthropy-awards"
"10/21/20",16,"Support Our Work",FALSE,NA,NA,"https://activategood.org/donate"
"10/21/20",17,"Activate Good",FALSE,NA,NA,"https://activategood.org/"
"10/21/20",18,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"10/21/20",19,"",FALSE,NA,NA,"https://twitter.com/activategood"
"10/21/20",20,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"10/28/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"10/28/20",2,"Family Volunteer Day",TRUE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"10/28/20",3,"",FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"10/28/20",4,"Learn more",TRUE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"10/28/20",5,"Learn More about Family Volunteer Day 2020",FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"10/28/20",6,"VOTE!",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"10/28/20",7,"Best Volunteer Organization",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"10/28/20",8,"",FALSE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635"
"10/28/20",9,"HERE",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635"
"10/28/20",10,"Activate Good Virtual Town Hall",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_"
"10/28/20",11,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_"
"10/28/20",12,"RSVP for our next Community Town Hall: November 4",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_"
"10/28/20",13,"Hunger & Homelessness Awareness Week",FALSE,NA,NA,"https://activategood.org/hunger-homelessness-week-2020/"
"10/28/20",14,"",FALSE,NA,NA,"https://activategood.org/hunger-homelessness-week-2020/"
"10/28/20",15,"annual program",FALSE,NA,NA,"https://hhweek.org/"
"10/28/20",16,"Join Activate Good to volunteer",TRUE,NA,NA,"https://activategood.org/hunger-homelessness-week-2020/"
"10/28/20",17,"Thanksgiving",TRUE,NA,NA,"https://activategood.org/opportunity/5355"
"10/28/20",18,"Bag-athon",TRUE,NA,NA,"https://activategood.org/opportunity/5355"
"10/28/20",19,"Sort Goods for Good",TRUE,NA,NA,"https://activategood.org/opportunity/5357"
"10/28/20",20,"Raleigh Rescue Mission",FALSE,NA,NA,"https://www.raleighrescue.org/ways-to-give/volunteer/"
"10/28/20",21,"Raleigh",FALSE,NA,NA,"https://activategood.org/opportunity/5334"
"10/28/20",22,"Durham",FALSE,NA,NA,"https://activategood.org/opportunity/5336"
"10/28/20",23,"See all local volunteer opportunities",FALSE,NA,NA,"https://activategood.org/opportunity"
"10/28/20",24,"The Giving Block",FALSE,NA,NA,"https://www.thegivingblock.com/contact"
"10/28/20",25,"",FALSE,NA,NA,"https://activategood.org/sponsor-2/"
"10/28/20",26,"Lee@activategood.org",FALSE,NA,NA,"mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry"
"10/28/20",27,"Support Our Work",FALSE,NA,NA,"https://activategood.org/donate"
"10/28/20",28,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"10/28/20",29,"",FALSE,NA,NA,"https://twitter.com/activategood"
"10/28/20",30,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"11/04/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"11/04/20",2,"",FALSE,NA,NA,"https://activategood.org/Hunger-homelessness-week-2020/"
"11/04/20",3,"HERE",TRUE,NA,NA,"https://activategood.org/Hunger&HomelessnessWeek"
"11/04/20",4,"our latest blog",TRUE,NA,NA,"https://activategood.org/hunger-and-homelessness-in-the-triangle/"
"11/04/20",5,"Family Volunteer Day:",TRUE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"11/04/20",6,"Lenovo",FALSE,NA,NA,"https://www.lenovo.com/us/en/"
"11/04/20",7,"",FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/"
"11/04/20",8,"Family Volunteer Day kit pick-up event here",TRUE,NA,NA,"https://www.eventbrite.com/e/family-volunteer-day-2020-the-take-home-service-project-kit-edition-tickets-126454894995"
"11/04/20",9,"Virtual Community Town Hall",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_"
"11/04/20",10,"",FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_"
"11/04/20",11,"HERE",TRUE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_"
"11/04/20",12,"VOTE",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/04/20",13,"Best Volunteer Organization",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/04/20",14,"",FALSE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/04/20",15,"HERE",TRUE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635"
"11/04/20",16,"Create videos about academic concepts",TRUE,NA,NA,"https://activategood.org/opportunity/5386"
"11/04/20",17,"Volunteer Workdays at Horses for Hope",TRUE,NA,NA,"https://activategood.org/opportunity/5373"
"11/04/20",18,"Habitat ReStore help",TRUE,NA,NA,"https://activategood.org/opportunity/3980"
"11/04/20",19,"Chatham Habitat for Humanity ReStores",FALSE,NA,NA,"http://chathamhabitat.org/"
"11/04/20",20,"here",TRUE,NA,NA,"https://activategood.org/opportunity"
"11/04/20",21,"Support Our Work",FALSE,NA,NA,"https://activategood.org/donate"
"11/04/20",22,"Activate Good",FALSE,NA,NA,"https://activategood.org/"
"11/04/20",23,"",FALSE,NA,NA,"https://www.facebook.com/activategood/"
"11/04/20",24,"",FALSE,NA,NA,"https://twitter.com/activategood"
"11/04/20",25,"",FALSE,NA,NA,"https://www.instagram.com/activategood/"
"11/11/20",1,"",FALSE,NA,NA,"https://activategood.org/"
"11/11/20",2,"Headshots for Good",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"11/11/20",3,"",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"11/11/20",4,"online reservation page",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"11/11/20",5,"Austin Dowd",FALSE,NA,NA,"https://www.austindowd.com/"
"11/11/20",6,"here",TRUE,NA,NA,"https://www.austindowd.com/proofing/example-proofing-gallery"
"11/11/20",7,"Learn More about Headshots for Good",FALSE,NA,NA,"https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351"
"11/11/20",8,"Hunger & Homelessness",FALSE,NA,NA,"https://activategood.org/hunger-homelessness-week-2020/"
"11/11/20",9,"Awareness Week",FALSE,NA,NA,"https://activategood.org/hunger-homelessness-week-2020/"
"11/11/20",10,"Join Activate Good to volunteer",TRUE,NA,NA,"https://activategood.org/hunger-homelessness-week-2020/"
"11/11/20",11,"Conducting a supply drive and assembling Family Essentials Kits",TRUE,NA,NA,"https://activategood.org/opportunity/5356"
"11/11/20",12,"Raleigh",TRUE,NA,NA,"https://activategood.org/opportunity/5334#tab-what"
"11/11/20",13,"Durham",TRUE,NA,NA,"https://activategood.org/opportunity/5336"
