"date","link_num","words_in_link","is_image","bolded","font_size","font_color","address","dup"
"09/09/20",21,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"09/09/20",22,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"09/16/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"09/16/20",2,"monthly donations",FALSE,FALSE,16,"(179, 183, 27)","http://www.activategood.org/giving",TRUE
"09/16/20",3,"If 200 new Monthly Donors",FALSE,FALSE,16,"(179, 183, 27)","https://activategood.org/giving/",TRUE
"09/16/20",6,"blog post",FALSE,FALSE,18,"(0,136,168)","https://activategood.org/youth-giving-and-philanthropy/",FALSE
"09/16/20",8,"",TRUE,FALSE,NA,NA,"https://www.youtube.com/watch?v=5keqQTWf09M&feature=youtu.be",FALSE
"09/16/20",9,"",TRUE,FALSE,NA,NA,"https://activategood.org/united/",TRUE
"09/16/20",10,"Make a Video about Your Career or Workplace",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5215",FALSE
"09/16/20",11,"Pepper Fest",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5053",FALSE
"09/16/20",12,"Family-friendly volunteering",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity/5247",FALSE
"09/16/20",13,"here",FALSE,TRUE,16,"(127,127,127)","https://activategood.org/unitedwehelp2020",FALSE
"09/16/20",14,"Education",FALSE,TRUE,16,"(127,127,127)","https://us02web.zoom.us/meeting/register/tZUrduChrDgpHNFptu4DUk7YKGqbP34kGSHP",FALSE
"09/16/20",15,"Homelessness",FALSE,TRUE,16,"(127,127,127)","https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",FALSE
"09/16/20",16,"Unemployment",FALSE,TRUE,16,"(127,127,127)","https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",FALSE
"09/16/20",17,"here",FALSE,TRUE,16,"(127,127,127)","https://activategood.org/opportunity",FALSE
"09/16/20",20,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"09/16/20",21,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"09/16/20",22,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"09/23/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"09/23/20",3,"",TRUE,FALSE,NA,NA,"https://activategood.org/fast",TRUE
"09/23/20",6,"Families And Schools Together",FALSE,TRUE,32,"(148, 45, 27)","https://activategood.org/FAST",FALSE
"09/23/20",8,"HERE",FALSE,FALSE,18,"(0, 109, 131)","https://youtu.be/OLWmf0eacOM",FALSE
"09/23/20",9,"Virtual 9/11 Commemoration",FALSE,FALSE,18,"(57, 57, 57)","https://www.youtube.com/watch?v=OLWmf0eacOM&t=1s&ab_channel=ActivateGood",FALSE
"09/23/20",10,"Attended Events",FALSE,TRUE,18,"(0, 109, 131)","https://attendedevents.com/",TRUE
"09/23/20",13,"Support Our Efforts",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"09/23/20",14,"United We Help Month",FALSE,TRUE,24,"(0, 109, 131)","http://www.activategood.org/united",FALSE
"09/23/20",15,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcrceCrqT0oEtdrp-JVpTFm3Q6OlB_PkkS0",FALSE
"09/23/20",16,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZcqduytqz0pEtUAkZhb9Q3bWMGSEIb23Nnv",FALSE
"09/23/20",17,"Help Sort, Stock, Distribute and more",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5169",FALSE
"09/23/20",18,"Western Wake Crisis Ministry",FALSE,FALSE,16,"(10, 10, 10)","http://www.wwcm.org/",FALSE
"09/23/20",19,"Give high schoolers a BOOST!",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5233",FALSE
"09/23/20",20,"DIY: Create Family Essentials Kits",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/",TRUE
"09/23/20",23,"",TRUE,FALSE,NA,NA,"https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf",FALSE
"09/23/20",24,"",TRUE,FALSE,NA,NA,"https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/",FALSE
"09/23/20",25,"HERE",FALSE,FALSE,24,"(255, 255, 255)","https://activategood.org/unitedwehelp2020",FALSE
"09/23/20",26,"here",FALSE,TRUE,16,"(57, 57, 57)","https://activategood.org/opportunity",FALSE
"09/23/20",28,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"09/23/20",29,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"09/23/20",30,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"09/30/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"09/30/20",2,"Operation Mask Up!",FALSE,TRUE,32,"(0, 109, 131)","https://activategood.org/operationmaskup",FALSE
"09/30/20",3,"",TRUE,FALSE,NA,NA,"https://activategood.org/operationmaskup/",FALSE
"09/30/20",4,"must register",FALSE,FALSE,18,"(67, 67, 67)","https://activategood.org/opportunity/5333",TRUE
"09/30/20",6,"﻿Families And Schools Together",FALSE,TRUE,32,"(0, 109, 131)","https://activategood.org/fast",TRUE
"09/30/20",9,"Assemble Family Essentials Kits for local families!",FALSE,TRUE,16,"(146, 46, 33)","https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/",FALSE
"09/30/20",10,"Create DIY Toys for Adoptable Pups",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/remote-volunteer-project-diy-shirt-toys-dogs/",FALSE
"09/30/20",11,"Second Chance Pet Adoptions",FALSE,FALSE,16,"(57, 57, 57)","http://www.secondchancenc.org/",FALSE
"09/30/20",12,"Make Cards for Isolated Seniors",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/wp-content/uploads/2020/04/Op-Sr-Smiles-flyer-Apr2020.pdf",FALSE
"09/30/20",13,"all volunteer opportunities",FALSE,FALSE,18,"(148, 45, 27)","https://activategood.org/opportunity",FALSE
"09/30/20",14,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q",TRUE
"09/30/20",16,"Will you join",FALSE,TRUE,16,"(179, 183, 27)","https://activategood.org/giving/",TRUE
"09/30/20",18,"",TRUE,FALSE,NA,NA,"https://activategood.org/sponsor-2/",FALSE
"09/30/20",19,"Lee@activategood.org",FALSE,FALSE,18,"(255, 255, 255)","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",FALSE
"09/30/20",21,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"09/30/20",22,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"09/30/20",23,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"10/07/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"10/07/20",2,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZ0sduuhqTkuHtf5rv8Jy7B82A_ZJa_RZT6Q",TRUE
"10/07/20",4,"",TRUE,FALSE,NA,NA,"https://activategood.org/product/signs-for-good-hoodies/",TRUE
"10/07/20",7,"Signs-for-Good",FALSE,FALSE,18,"(10, 10, 10)","https://activategood.org/product/signs-for-good/",FALSE
"10/07/20",8,"Brew Good, Do Good Coffee",FALSE,FALSE,18,"(10, 10, 10)","https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/",FALSE
"10/07/20",9,"Triangle Golf Tournament Event Volunteer",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5348#tab-what",FALSE
"10/07/20",10,"Aftercare Committee Volunteer",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5347#tab-what",FALSE
"10/07/20",11,"Warehouse Pantry Volunteer",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5316#tab-what",FALSE
"10/07/20",12,"Families And Schools Together",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/fast",FALSE
"10/07/20",13,"Operation Mask Up!",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/operationmaskup",FALSE
"10/07/20",14,"(DIY Project) Family Essentials Kits",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/remote-volunteer-project-diy-family-essentials-kits/",FALSE
"10/07/20",15,"all volunteer opportunities",FALSE,TRUE,18,"(233, 93, 20)","https://activategood.org/opportunity",FALSE
"10/07/20",16,"also, your donation helps us make an impact!",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/giving/",FALSE
"10/07/20",17,"",TRUE,FALSE,NA,NA,"https://activategood.org/sponsor-2/",FALSE
"10/07/20",18,"Lee@activategood.org",FALSE,TRUE,18,"(0, 109, 131)","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",FALSE
"10/07/20",20,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"10/07/20",21,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"10/07/20",22,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"10/14/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"10/14/20",2,"Town Hall",FALSE,FALSE,48,"(255, 255, 255)","https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL",TRUE
"10/14/20",5,"Will you join",FALSE,TRUE,16,"(0,136,168)","https://activategood.org/giving/",TRUE
"10/14/20",7,"",TRUE,FALSE,NA,NA,"https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform?usp=sf_link",TRUE
"10/14/20",9,"SHOP",FALSE,TRUE,48,"(255, 255, 255)","https://activategood.org/shop/",FALSE
"10/14/20",10,"black hoodie",FALSE,TRUE,18,"(0, 136, 168)","https://activategood.org/product/signs-for-good-hoodies/",TRUE
"10/14/20",11,"Signs-for-Good",FALSE,FALSE,18,"(0, 136, 168)","https://activategood.org/product/signs-for-good/",TRUE
"10/14/20",12,"Brew Good, Do Good Coffee",FALSE,FALSE,18,"(0, 136, 168)","https://activategood.org/product/larrys-limited-edition-coffee-brew-good-blend/",TRUE
"10/14/20",16,"Wrap Diapers",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5313",FALSE
"10/14/20",17,"The Diaper Bank of NC",FALSE,FALSE,16,"(57, 57, 57)","http://www.ncdiaperbank.org/",FALSE
"10/14/20",18,"October 19: Deliver Family Essentials Kits",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity/5315",FALSE
"10/14/20",19,"FAST Initiative",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/event/73",FALSE
"10/14/20",20,"here",FALSE,TRUE,16,"(233, 93, 20)","https://activategood.org/opportunity",FALSE
"10/14/20",21,"Support Our Work",FALSE,FALSE,16,"(255,255,255)","http://www.activategood.org/giving",FALSE
"10/14/20",22,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"10/14/20",23,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"10/14/20",24,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"10/21/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"10/21/20",2,"Family Volunteer Day:",FALSE,FALSE,24,"(233, 93, 20)","https://activategood.org/familyvolunteerday2020/",TRUE
"10/21/20",4,"Family Volunteer Day alerts form here",FALSE,TRUE,18,"(255, 151, 9)","https://docs.google.com/forms/d/e/1FAIpQLSfd5N7RV9Az0R5z95Djn_9DDzc8KZ66qwe73opYtGsNpiadJw/viewform",FALSE
"10/21/20",5,"﻿Virtual Community Town Hall",FALSE,FALSE,24,"(0, 136, 168)","https://us02web.zoom.us/meeting/register/tZMtc-qqrjwiGdy4leDC-9470f-PIeJAoMDL",TRUE
"10/21/20",8,"ALS Fundraising Event!",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5368",FALSE
"10/21/20",9,"Help with Administrative Work",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5370",FALSE
"10/21/20",10,"Single Women with Children",FALSE,FALSE,16,"(57, 57, 57)","https://www.singlewomenwithchildren.org/",FALSE
"10/21/20",11,"Build trails on TRLC's newest nature preserve",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5331",FALSE
"10/21/20",12,"Tar River Land Conservancy (TRLC)",FALSE,FALSE,16,"(57, 57, 57)","http://www.tarriver.org/",FALSE
"10/21/20",13,"here",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/opportunity",FALSE
"10/21/20",14,"",TRUE,FALSE,NA,NA,"https://www.bizjournals.com/triangle/event/166237/2020/2020-corporate-philanthropy-awards",TRUE
"10/21/20",16,"Support Our Work",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"10/21/20",18,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"10/21/20",19,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"10/21/20",20,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"10/28/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"10/28/20",2,"Family Volunteer Day",FALSE,TRUE,48,"(148, 45, 27)","https://activategood.org/familyvolunteerday2020/",TRUE
"10/28/20",6,"VOTE!",FALSE,TRUE,48,"(0, 109, 131)","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",TRUE
"10/28/20",8,"",TRUE,FALSE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",TRUE
"10/28/20",10,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",TRUE
"10/28/20",13,"Hunger & Homelessness Awareness Week",FALSE,FALSE,36,"(148, 45, 27)","https://activategood.org/hunger-homelessness-week-2020/",TRUE
"10/28/20",15,"annual program",FALSE,FALSE,18,"(57, 57, 57)","https://hhweek.org/",FALSE
"10/28/20",17,"Thanksgiving",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5355",TRUE
"10/28/20",19,"Sort Goods for Good",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5357",FALSE
"10/28/20",20,"Raleigh Rescue Mission",FALSE,FALSE,16,"(233, 93, 20)","https://www.raleighrescue.org/ways-to-give/volunteer/",FALSE
"10/28/20",21,"Raleigh",FALSE,FALSE,16,"(233, 93, 20)","https://activategood.org/opportunity/5334",FALSE
"10/28/20",22,"Durham",FALSE,FALSE,16,"(233, 93, 20)","https://activategood.org/opportunity/5336",FALSE
"10/28/20",23,"See all local volunteer opportunities",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/opportunity",FALSE
"10/28/20",24,"The Giving Block",FALSE,FALSE,16,"(57, 57, 57)","https://www.thegivingblock.com/contact",FALSE
"10/28/20",25,"",TRUE,FALSE,NA,NA,"https://activategood.org/sponsor-2/",FALSE
"10/28/20",26,"Lee@activategood.org",FALSE,FALSE,16,"(152, 154, 38)","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",FALSE
"10/28/20",27,"Support Our Work",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"10/28/20",28,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"10/28/20",29,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"10/28/20",30,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"11/04/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"11/04/20",2,"",TRUE,FALSE,NA,NA,"https://activategood.org/Hunger-homelessness-week-2020/",FALSE
"11/04/20",3,"HERE",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/Hunger&HomelessnessWeek",FALSE
"11/04/20",4,"our latest blog",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/hunger-and-homelessness-in-the-triangle/",FALSE
"11/04/20",5,"Family Volunteer Day:",FALSE,TRUE,24,"(233, 93, 20)","https://activategood.org/familyvolunteerday2020/",TRUE
"11/04/20",6,"Lenovo",FALSE,FALSE,18,"(233,93,20)","https://www.lenovo.com/us/en/",FALSE
"11/04/20",8,"Family Volunteer Day kit pick-up event here",FALSE,TRUE,18,"(255, 151, 9)","https://www.eventbrite.com/e/family-volunteer-day-2020-the-take-home-service-project-kit-edition-tickets-126454894995",FALSE
"11/04/20",9,"Virtual Community Town Hall",FALSE,FALSE,32,"(0, 136, 168)","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",TRUE
"11/04/20",12,"VOTE",FALSE,TRUE,18,"(0, 109, 131)","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",TRUE
"11/04/20",16,"Create videos about academic concepts",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5386",FALSE
"11/04/20",17,"Volunteer Workdays at Horses for Hope",FALSE,TRUE,16,"(148,45,27)","https://activategood.org/opportunity/5373",FALSE
"11/04/20",18,"Habitat ReStore help",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/3980",FALSE
"11/04/20",19,"Chatham Habitat for Humanity ReStores",FALSE,FALSE,16,"(57, 57, 57)","http://chathamhabitat.org/",FALSE
"11/04/20",20,"here",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/opportunity",FALSE
"11/04/20",21,"Support Our Work",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"11/04/20",23,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"11/04/20",24,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"11/04/20",25,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"11/11/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"11/11/20",2,"Headshots for Good",FALSE,FALSE,32,"(148, 45, 27)","https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351",TRUE
"11/11/20",5,"Austin Dowd",FALSE,FALSE,18,"(152, 154, 38)","https://www.austindowd.com/",FALSE
"11/11/20",6,"here",FALSE,TRUE,18,"(152, 154, 38)","https://www.austindowd.com/proofing/example-proofing-gallery",FALSE
"11/11/20",8,"Hunger & Homelessness",FALSE,FALSE,32,"(148, 45, 27)","https://activategood.org/hunger-homelessness-week-2020/",TRUE
"11/11/20",11,"Conducting a supply drive and assembling Family Essentials Kits",FALSE,TRUE,18,"(231, 93, 38)","https://activategood.org/opportunity/5356",FALSE
"11/11/20",12,"Raleigh",FALSE,TRUE,18,"(231, 93, 38)","https://activategood.org/opportunity/5334#tab-what",FALSE
"11/11/20",13,"Durham",FALSE,TRUE,18,"(231, 93, 38)","https://activategood.org/opportunity/5336",FALSE
"11/11/20",14,"Bagging food items for Thanksgiving",FALSE,TRUE,18,"(231, 93, 38)","https://activategood.org/opportunity/5355",FALSE
"11/11/20",16,"here.",FALSE,TRUE,18,"(231, 93, 38)","https://activategood.org/hunger&homelessnessweek",FALSE
"11/11/20",17,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",TRUE
"11/11/20",21,"VOTE!",FALSE,TRUE,24,"(0, 109, 131)","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",TRUE
"11/11/20",23,"",TRUE,FALSE,NA,NA,"https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",TRUE
"11/11/20",25,"",TRUE,FALSE,NA,NA,"https://activategood.org/familyvolunteerday2020/",TRUE
"11/11/20",26,"Lenovo",FALSE,FALSE,18,"(127,127,127)","https://www.lenovo.com/us/en/",FALSE
"11/11/20",29,"FAST Initiative",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/fast",FALSE
"11/11/20",30,"Be a Morning Greeter",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5173",FALSE
"11/11/20",31,"Internship Opportunity",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5395",FALSE
"11/11/20",32,"here",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5374",FALSE
"11/11/20",33,"See all local volunteer opportunities",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/opportunity",FALSE
"11/11/20",34,"",TRUE,FALSE,NA,NA,"https://activategood.org/sponsor-2/",FALSE
"11/11/20",35,"Lee@activategood.org",FALSE,FALSE,16,"(152, 154, 38)","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",FALSE
"11/11/20",36,"Support Our Work",FALSE,FALSE,20,"(255,255,255)","https://activategood.org/donate",FALSE
"11/11/20",37,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"11/11/20",38,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"11/11/20",39,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"11/18/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"11/18/20",2,"",TRUE,FALSE,NA,NA,"https://activategoodvoices.gv-one.com/requests.html?gId=1817&rId=5177",FALSE
"11/18/20",3,"Activate MORE Good",FALSE,TRUE,18,"(152, 154, 38)","https://activategood.org/activatemoregood/",TRUE
"11/18/20",4,"HERE",FALSE,TRUE,18,"(152, 154, 38)","https://activategoodvoices.gv-one.com/?gId=1817&rId=5177",FALSE
"11/18/20",5,"HERE",FALSE,TRUE,18,"(152, 154, 38)","https://activategoodvoices.gv-one.com/?gId=1817&rId=5179",FALSE
"11/18/20",6,"Hunger & Homelessness Awareness Week",FALSE,FALSE,15,"(148, 45, 27)","https://activategood.org/Hunger&HomelessnessWeek",TRUE
"11/18/20",7,"",TRUE,FALSE,NA,NA,"https://activategood.org/Hunger-homelessness-week-2020/",FALSE
"11/18/20",9,"annual program",FALSE,FALSE,18,"(57, 57, 57)","https://hhweek.org/",FALSE
"11/18/20",10,"Virtual Community Town Hall",FALSE,FALSE,32,"(0, 136, 168)","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",TRUE
"11/18/20",11,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",FALSE
"11/18/20",13,"Deliver meals to food-insecure families",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5397",FALSE
"11/18/20",14,"Build Nature Trails",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5331",FALSE
"11/18/20",15,"Tar River Land Conservancy",FALSE,FALSE,16,"(57, 57, 57)","http://www.tarriver.org/",FALSE
"11/18/20",16,"Help prepare for Family Volunteer Day",FALSE,TRUE,16,"(148,45,27)","https://activategood.org/opportunity/5374",FALSE
"11/18/20",17,"Holiday Volunteering: Pride for Parents and more!",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/holidays2020",FALSE
"11/18/20",18,"HERE",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/opportunity/5400",FALSE
"11/18/20",19,"here",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/opportunity",FALSE
"11/18/20",20,"VOTE",FALSE,TRUE,18,"(233, 93, 20)","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",TRUE
"11/18/20",26,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"11/18/20",27,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"11/18/20",28,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"11/24/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",TRUE
"11/24/20",2,"",TRUE,FALSE,NA,NA,"https://www.youtube.com/watch?v=JhSzcURo2bM",FALSE
"11/24/20",3,"Activate MORE Good",FALSE,TRUE,18,"(228, 104, 16)","https://activategood.org/activatemoregood/",TRUE
"11/24/20",7,"",TRUE,FALSE,NA,NA,"https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z",TRUE
"11/24/20",10,"Be a Holiday HERO",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5411",FALSE
"11/24/20",11,"NW Cary YMCA",FALSE,FALSE,16,"(57, 57, 57)","https://www.ymcatriangle.org/northwest-cary-ymca",FALSE
"11/24/20",12,"Help Feed Hungry Kids",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5398",FALSE
"11/24/20",13,"Overflowing Hands",FALSE,FALSE,16,"(57, 57, 57)","https://www.overflowinghands.org/",FALSE
"11/24/20",14,"Rocky Top Catering",FALSE,FALSE,16,"(57, 57, 57)","https://rockytopcatering.com/",FALSE
"11/24/20",15,"Prepare Angel Tree Items for Distribution",FALSE,TRUE,16,"(148,45,27)","https://activategood.org/opportunity/5407",FALSE
"11/24/20",16,"The Salvation Army",FALSE,FALSE,16,"(57, 57, 57)","http://wwww.wakearmy.org/",FALSE
"11/24/20",17,"Holiday Volunteering: Pride for Parents and more!",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/holidays2020",FALSE
"11/24/20",18,"HERE",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/prideforparents2020/",FALSE
"11/24/20",19,"here",FALSE,TRUE,18,"(148, 45, 27)","https://activategood.org/opportunity",FALSE
"11/24/20",22,"",TRUE,FALSE,NA,NA,"https://www.facebook.com/activategood/",FALSE
"11/24/20",23,"",TRUE,FALSE,NA,NA,"https://twitter.com/activategood",FALSE
"11/24/20",24,"",TRUE,FALSE,NA,NA,"https://www.instagram.com/activategood/",FALSE
"12/02/20",1,"",TRUE,FALSE,NA,NA,"https://activategood.org/",FALSE
"12/02/20",2,"Join us",FALSE,TRUE,18,"(127,127,127)","https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z",TRUE
"12/02/20",5,"Holiday Volunteer Opportunities",FALSE,FALSE,32,"(233, 93, 20)","https://activategood.org/holidays2020",FALSE
"12/02/20",6,"Help Feed Hungry Kids",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5398",FALSE
"12/02/20",7,"Overflowing Hands",FALSE,FALSE,16,"(57, 57, 57)","https://www.overflowinghands.org/",FALSE
"12/02/20",8,"Rocky Top Catering",FALSE,FALSE,16,"(57, 57, 57)","https://rockytopcatering.com/",FALSE
"12/02/20",9,"REMOTE - Create Cards for Men in Shelters",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5416",FALSE
"12/02/20",10,"Deliver Food to Local Kids",FALSE,TRUE,16,"(148, 45, 27)","https://activategood.org/opportunity/5352",FALSE
