"date","address","link_num","words_in_link","is_image","image_width","bolded","font_size","font_color","dup","dup_after_first","image_assoc","link_char_flag","date_sent","clicks","link_click_flag","string","doc_prop","html_flag","color_name","color_name_rgb"
"10/21/20","https://www.instagram.com/activategood/",20,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"10/21/20 07:50:37",27,1,NA,NA,NA,NA,"NA NA"
"10/21/20","https://www.singlewomenwithchildren.org/",10,"Single Women with Children",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"10/21/20 07:50:37",45,1,"Single Women Children",0.405660377358491,1,"Eclipse","Eclipse (57,57,57)"
"10/28/20","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"10/28/20 07:50:41",30,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://activategood.org/donate",27,"Support Our Work",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",25,1,"Support Our Work",0.715328467153285,1,"White","White (255,255,255)"
"10/28/20","https://activategood.org/familyvolunteerday2020/",2,"Family Volunteer Day",FALSE,NA,TRUE,48,"(148,45,27)",TRUE,FALSE,TRUE,1,"10/28/20 07:50:41",187,1,"Family Volunteer Day",0.0291970802919708,1,"Falu Red","Falu Red (148,45,27)"
"10/28/20","https://activategood.org/familyvolunteerday2020/",3,"",TRUE,570,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",187,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://activategood.org/familyvolunteerday2020/",4,"Learn more",FALSE,NA,TRUE,18,"(127,127,127)",TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",187,1,"Learn",0.116788321167883,1,"Grey","Grey (127,127,127)"
"10/28/20","https://activategood.org/familyvolunteerday2020/",5,"Learn More about Family Volunteer Day 2020",FALSE,NA,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",187,1,"Learn More Family Volunteer Day 2020",0.138686131386861,1,"White","White (255,255,255)"
"10/28/20","https://activategood.org/hunger-homelessness-week-2020/",13,"Hunger & Homelessness Awareness Week",FALSE,NA,FALSE,36,"(148,45,27)",TRUE,FALSE,TRUE,1,"10/28/20 07:50:41",43,1,"Hunger Homelessness Awareness Week",0.357664233576642,1,"Falu Red","Falu Red (148,45,27)"
"10/28/20","https://activategood.org/hunger-homelessness-week-2020/",14,"",TRUE,300,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",43,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://activategood.org/hunger-homelessness-week-2020/",16,"Join Activate Good to volunteer",FALSE,NA,TRUE,18,"(57,57,57)",TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",43,1,"Join",0.423357664233577,1,"Eclipse","Eclipse (57,57,57)"
"10/28/20","https://activategood.org/opportunity",23,"See all local volunteer opportunities",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",58,1,"See",0.562043795620438,1,"White","White (255,255,255)"
"10/28/20","https://activategood.org/opportunity/5334",21,"Raleigh",FALSE,NA,FALSE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",44,1,"Join Activate Good Raleigh Durham Food Bank",0.547445255474453,1,"Chocolate","Chocolate (233,93,20)"
"10/28/20","https://activategood.org/opportunity/5336",22,"Durham",FALSE,NA,FALSE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",23,1,NA,NA,NA,"Chocolate","Chocolate (233,93,20)"
"10/28/20","https://activategood.org/opportunity/5355",17,"Thanksgiving",FALSE,NA,TRUE,16,"(148,45,27)",TRUE,FALSE,FALSE,1,"10/28/20 07:50:41",33,1,"Thanksgiving",0.452554744525547,1,"Falu Red","Falu Red (148,45,27)"
"10/28/20","https://activategood.org/opportunity/5355",18,"Bag-athon",FALSE,NA,TRUE,16,"(148,45,27)",TRUE,TRUE,FALSE,1,"10/28/20 07:50:41",33,1,"Bag",0.467153284671533,1,"Falu Red","Falu Red (148,45,27)"
"10/28/20","https://activategood.org/opportunity/5357",19,"Sort Goods for Good",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",46,1,"Sort Goods Good",0.496350364963504,1,"Falu Red","Falu Red (148,45,27)"
"10/28/20","https://activategood.org/sponsor-2/",25,"",TRUE,144,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"10/28/20 07:50:41",26,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://hhweek.org/",15,"annual program",FALSE,NA,FALSE,18,"(57,57,57)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",27,1,"Hunger Homelessness Awareness Week November 1522",0.386861313868613,1,"Eclipse","Eclipse (57,57,57)"
"10/28/20","https://twitter.com/activategood",29,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"10/28/20 07:50:41",21,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",10,"Activate Good Virtual Town Hall",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,FALSE,TRUE,1,"10/28/20 07:50:41",19,1,"The Activate Good Virtual Town Hall November 4 2020",0.299270072992701,1,"Teal","Teal (0,109,131)"
"10/28/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",11,"",TRUE,580,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",19,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",12,"RSVP for our next Community Town Hall: November 4",FALSE,NA,FALSE,16,"(255,255,255)",TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",19,1,"RSVP Community Town Hall November 4",0.343065693430657,1,"White","White (255,255,255)"
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",8,"",TRUE,290,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"10/28/20 07:50:41",53,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",9,"HERE",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,TRUE,TRUE,1,"10/28/20 07:50:41",53,1,"1 Click HERE",0.233576642335766,1,"Teal","Teal (0,109,131)"
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",6,"VOTE!",FALSE,NA,TRUE,48,"(0,109,131)",TRUE,FALSE,FALSE,1,"10/28/20 07:50:41",28,1,"VOTE",0.153284671532847,1,"Teal","Teal (0,109,131)"
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",7,"Best Volunteer Organization",FALSE,NA,TRUE,24,"(0,109,131)",TRUE,TRUE,FALSE,1,"10/28/20 07:50:41",28,1,"Activate Good Best Volunteer Organization",0.182481751824818,1,"Teal","Teal (0,109,131)"
"10/28/20","https://www.facebook.com/activategood/",28,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"10/28/20 07:50:41",19,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://www.instagram.com/activategood/",30,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"10/28/20 07:50:41",28,1,NA,NA,NA,NA,"NA NA"
"10/28/20","https://www.raleighrescue.org/ways-to-give/volunteer/",20,"Raleigh Rescue Mission",FALSE,NA,FALSE,16,"(233,93,20)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",26,1,"Assist Raleigh",0.510948905109489,1,"Chocolate","Chocolate (233,93,20)"
"10/28/20","https://www.thegivingblock.com/contact",24,"The Giving Block",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"10/28/20 07:50:41",27,1,"Learn The Giving Block",0.635036496350365,1,"Eclipse","Eclipse (57,57,57)"
"10/28/20","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",26,"Lee@activategood.org",FALSE,NA,FALSE,16,"(152,154,38)",FALSE,FALSE,FALSE,1,NA,NA,NA,NA,NA,NA,"Citron","Citron (152,154,38)"
"11/01/19","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"11/01/19 09:30:18",9,1,NA,NA,NA,NA,"NA NA"
"11/01/19","https://activategood.org/",17,"Activate Good",FALSE,NA,FALSE,21,"(89,89,89)",TRUE,TRUE,TRUE,1,"11/01/19 09:30:18",9,1,"Activate Good",0.755725190839695,1,"Mortar","Mortar (89,89,89)"
"11/01/19","https://activategood.org/donate",18,"Support our work and help our impact grow",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",1,1,"Support",0.793893129770992,1,"White","White (255,255,255)"
"11/01/19","https://activategood.org/fvd2019",2,"SIGN UPS NOW OPEN",FALSE,NA,FALSE,32,"(55,55,55)",TRUE,FALSE,TRUE,1,"11/01/19 09:30:18",66,1,"SIGN UPS NOW OPEN",0.0305343511450382,1,"Eclipse","Eclipse (55,55,55)"
"11/01/19","https://activategood.org/fvd2019",3,"Family Volunteer Day",FALSE,NA,FALSE,18,"(57,57,57)",TRUE,TRUE,TRUE,1,"11/01/19 09:30:18",66,1,"Join Activate Good Saturday November 23 Family Volunteer Day",0.0916030534351145,1,"Eclipse","Eclipse (57,57,57)"
"11/01/19","https://activategood.org/fvd2019",4,"Registration is required",FALSE,NA,TRUE,18,"(57,57,57)",TRUE,TRUE,TRUE,1,"11/01/19 09:30:18",66,1,"Space Registration",0.152671755725191,1,"Eclipse","Eclipse (57,57,57)"
"11/01/19","https://activategood.org/fvd2019",5,"",TRUE,280,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"11/01/19 09:30:18",66,1,NA,NA,NA,NA,"NA NA"
"11/01/19","https://activategood.org/fvd2019",6,"",TRUE,280,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"11/01/19 09:30:18",66,1,NA,NA,NA,NA,"NA NA"
"11/01/19","https://activategood.org/opportunity",16,"View all current opportunities to make an impact",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",24,1,"View",0.740458015267176,1,"White","White (255,255,255)"
"11/01/19","https://activategood.org/opportunity/432#tab-what",10,"Warmth for Wake",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",14,1,"Warmth Wake",0.427480916030534,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/4805#tab-what",8,"Business Development Volunteer",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",9,1,"Business Development Volunteer",0.305343511450382,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/4845#tab-what",9,"Join the SOAR Outreach Board!",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",4,1,"Join SOAR Outreach Board",0.351145038167939,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/4870#tab-what",12,"Arts & Crafts",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",13,1,"Arts Crafts",0.526717557251908,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/4890#tab-what",7,"Volunteer Director of Fundraising",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",3,1,"Volunteer Director Fundraising",0.259541984732824,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/4894#tab-what",14,"PUPPIES",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",69,1,"PUPPIES",0.648854961832061,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/4896#tab-what",15,"Donation Sorting",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",26,1,"Donation Sorting",0.694656488549618,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/4905#tab-what",11,"Theater Seat Restoration",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",5,1,"Theater Seat Restoration",0.473282442748092,1,"Teal","Teal (0,109,131)"
"11/01/19","https://activategood.org/opportunity/718#tab-what",13,"Lunch Delivery",FALSE,NA,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,1,"11/01/19 09:30:18",21,1,"Lunch Delivery",0.603053435114504,1,"Teal","Teal (0,109,131)"
"11/01/19","https://twitter.com/activategood",20,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/01/19 09:30:18",2,1,NA,NA,NA,NA,"NA NA"
"11/01/19","https://www.facebook.com/activategood/",19,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/01/19 09:30:18",2,1,NA,NA,NA,NA,"NA NA"
"11/01/19","https://www.instagram.com/activategood/",21,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/01/19 09:30:18",1,1,NA,NA,NA,NA,"NA NA"
"11/04/20","http://chathamhabitat.org/",19,"Chatham Habitat for Humanity ReStores",FALSE,NA,FALSE,16,"(57,57,57)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",27,1,"Now Chatham Habitat Humanity",0.658333333333333,1,"Eclipse","Eclipse (57,57,57)"
"11/04/20","https://activategood.org/",1,"",TRUE,474,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"11/04/20 08:22:27",33,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://activategood.org/",22,"Activate Good",FALSE,NA,FALSE,16,"(57,57,57)",TRUE,TRUE,TRUE,1,"11/04/20 08:22:27",33,1,"﻿That’ Activate Good",0.733333333333333,1,"Eclipse","Eclipse (57,57,57)"
"11/04/20","https://activategood.org/donate",21,"Support Our Work",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",22,1,"Support Our Work",0.7,1,"White","White (255,255,255)"
"11/04/20","https://activategood.org/familyvolunteerday2020/",5,"Family Volunteer Day:",FALSE,NA,TRUE,24,"(233,93,20)",TRUE,FALSE,TRUE,1,"11/04/20 08:22:27",52,1,"Saturday November 21 Family Volunteer Day",0.166666666666667,1,"Chocolate","Chocolate (233,93,20)"
"11/04/20","https://activategood.org/familyvolunteerday2020/",7,"",TRUE,600,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"11/04/20 08:22:27",52,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://activategood.org/hunger-and-homelessness-in-the-triangle/",4,"our latest blog",FALSE,NA,TRUE,18,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",26,1,"And Hunger Homelessness",0.141666666666667,1,"Falu Red","Falu Red (148,45,27)"
"11/04/20","https://activategood.org/Hunger-homelessness-week-2020/",2,"",TRUE,240,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/04/20 08:22:27",33,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://activategood.org/Hunger&HomelessnessWeek",3,"HERE",FALSE,NA,TRUE,18,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",246,1,"HERE",0.125,1,"Falu Red","Falu Red (148,45,27)"
"11/04/20","https://activategood.org/opportunity",20,"here",FALSE,NA,TRUE,18,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",53,1,"See ALL Triangle",0.683333333333333,1,"Falu Red","Falu Red (148,45,27)"
"11/04/20","https://activategood.org/opportunity/3980",18,"Habitat ReStore help",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",31,1,"Habitat ReStore",0.641666666666667,1,"Falu Red","Falu Red (148,45,27)"
"11/04/20","https://activategood.org/opportunity/5373",17,"Volunteer Workdays at Horses for Hope",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",59,1,"Volunteer Workdays Horses Hope",0.6,1,"Falu Red","Falu Red (148,45,27)"
"11/04/20","https://activategood.org/opportunity/5386",16,"Create videos about academic concepts",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",27,1,"Create",0.566666666666667,1,"Falu Red","Falu Red (148,45,27)"
"11/04/20","https://twitter.com/activategood",24,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/04/20 08:22:27",21,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",9,"Virtual Community Town Hall",FALSE,NA,FALSE,32,"(0,136,168)",TRUE,FALSE,TRUE,1,"11/04/20 08:22:27",39,1,"Virtual Community Town Hall",0.333333333333333,1,"Eastern Blue","Eastern Blue (0,136,168)"
"11/04/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",10,"",TRUE,516,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"11/04/20 08:22:27",39,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",11,"HERE",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,TRUE,TRUE,1,"11/04/20 08:22:27",39,1,"Register HERE",0.416666666666667,1,"Teal","Teal (0,109,131)"
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",12,"VOTE",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,FALSE,TRUE,1,"11/04/20 08:22:27",41,1,"VOTE Activate Good Best Volunteer Organization",0.433333333333333,1,"Teal","Teal (0,109,131)"
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",13,"Best Volunteer Organization",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,TRUE,TRUE,1,"11/04/20 08:22:27",41,1,NA,NA,NA,"Teal","Teal (0,109,131)"
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",14,"",TRUE,300,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"11/04/20 08:22:27",41,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",15,"HERE",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,TRUE,TRUE,1,"11/04/20 08:22:27",41,1,"1 Click HERE",0.491666666666667,1,"Teal","Teal (0,109,131)"
"11/04/20","https://www.eventbrite.com/e/family-volunteer-day-2020-the-take-home-service-project-kit-edition-tickets-126454894995",8,"Family Volunteer Day kit pick-up event here",FALSE,NA,TRUE,18,"(255,151,9)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",95,1,"Register Family Volunteer Day",0.3,1,"Orange Peel","Orange Peel (255,151,9)"
"11/04/20","https://www.facebook.com/activategood/",23,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/04/20 08:22:27",21,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://www.instagram.com/activategood/",25,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/04/20 08:22:27",27,1,NA,NA,NA,NA,"NA NA"
"11/04/20","https://www.lenovo.com/us/en/",6,"Lenovo",FALSE,NA,FALSE,18,"(233,93,20)",FALSE,FALSE,FALSE,1,"11/04/20 08:22:27",28,1,"Presented Lenovo",0.2,1,"Chocolate","Chocolate (233,93,20)"
"11/11/20","https://activategood.org/",1,"",TRUE,450,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/11/20 06:51:31",17,1,NA,NA,NA,NA,"NA NA"
"11/11/20","https://activategood.org/donate",36,"Support Our Work",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",18,1,"Support Our Work",0.720930232558139,1,"White","White (255,255,255)"
"11/11/20","https://activategood.org/familyvolunteerday2020/",25,"",TRUE,240,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"11/11/20 06:51:31",46,1,NA,NA,NA,NA,"NA NA"
"11/11/20","https://activategood.org/familyvolunteerday2020/",27,"Family Volunteer Day",FALSE,NA,FALSE,18,"(127,127,127)",TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",46,1,"This Family Volunteer Day",0.412790697674419,1,"Grey","Grey (127,127,127)"
"11/11/20","https://activategood.org/familyvolunteerday2020/",28,"Learn More",FALSE,NA,TRUE,24,"(233,93,20)",TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",46,1,"Learn More",0.441860465116279,1,"Chocolate","Chocolate (233,93,20)"
"11/11/20","https://activategood.org/fast",29,"FAST Initiative",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",25,1,"FAST Initiative",0.465116279069767,1,"Falu Red","Falu Red (148,45,27)"
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",8,"Hunger & Homelessness",FALSE,NA,FALSE,32,"(148,45,27)",TRUE,FALSE,TRUE,1,"11/11/20 06:51:31",30,1,"Hunger Homelessness",0.127906976744186,1,"Falu Red","Falu Red (148,45,27)"
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",9,"Awareness Week",FALSE,NA,FALSE,32,"(148,45,27)",TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",30,1,"Awareness Week Nov 1522",0.13953488372093,1,"Falu Red","Falu Red (148,45,27)"
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",10,"Join Activate Good to volunteer",FALSE,NA,TRUE,18,"(57,57,57)",TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",30,1,"Join Activate Good November 15 22",0.168604651162791,1,"Eclipse","Eclipse (57,57,57)"
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",15,"",TRUE,420,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",30,1,NA,NA,NA,NA,"NA NA"
"11/11/20","https://activategood.org/hunger&homelessnessweek",16,"here.",FALSE,NA,TRUE,18,"(231,93,38)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",32,1,"See Hunger Homelessness Awareness Week",0.226744186046512,1,"Cinnabar","Cinnabar (231,93,38)"
"11/11/20","https://activategood.org/opportunity",33,"See all local volunteer opportunities",FALSE,NA,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",39,1,"See",0.662790697674419,1,"White","White (255,255,255)"
"11/11/20","https://activategood.org/opportunity/5173",30,"Be a Morning Greeter",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",29,1,"Be Morning Greeter Note Pocket",0.5,1,"Falu Red","Falu Red (148,45,27)"
"11/11/20","https://activategood.org/opportunity/5334#tab-what",12,"Raleigh",FALSE,NA,TRUE,18,"(231,93,38)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",38,1,"Raleigh Durham",0.197674418604651,1,"Cinnabar","Cinnabar (231,93,38)"
"11/11/20","https://activategood.org/opportunity/5336",13,"Durham",FALSE,NA,TRUE,18,"(231,93,38)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",16,1,NA,NA,NA,"Cinnabar","Cinnabar (231,93,38)"
"11/11/20","https://activategood.org/opportunity/5355",14,"Bagging food items for Thanksgiving",FALSE,NA,TRUE,18,"(231,93,38)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",37,1,"Bagging Thanksgiving TABLE Carrboro",0.203488372093023,1,"Cinnabar","Cinnabar (231,93,38)"
"11/11/20","https://activategood.org/opportunity/5356",11,"Conducting a supply drive and assembling Family Essentials Kits",FALSE,NA,TRUE,18,"(231,93,38)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",49,1,"Conducting Family Essentials Kits",0.186046511627907,1,"Cinnabar","Cinnabar (231,93,38)"
"11/11/20","https://activategood.org/opportunity/5374",32,"here",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",26,1,"Sign",0.651162790697674,1,"Falu Red","Falu Red (148,45,27)"
"11/11/20","https://activategood.org/opportunity/5395",31,"Internship Opportunity",FALSE,NA,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,1,"11/11/20 06:51:31",41,1,"Internship Opportunity",0.529069767441861,1,"Falu Red","Falu Red (148,45,27)"
"11/11/20","https://activategood.org/sponsor-2/",34,"",TRUE,144,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/11/20 06:51:31",21,1,NA,NA,NA,NA,"NA NA"
"11/11/20","https://twitter.com/activategood",38,"",TRUE,65,FALSE,NA,NA,FALSE,FALSE,TRUE,1,"11/11/20 06:51:31",29,1,NA,NA,NA,NA,"NA NA"
"11/11/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",17,"Activate Good Virtual Town Hall",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,FALSE,TRUE,1,"11/11/20 06:51:31",27,1,"The Activate Good Virtual Town Hall November 18 2020",0.238372093023256,1,"Teal","Teal (0,109,131)"
"11/11/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",19,"",TRUE,580,FALSE,NA,NA,TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",27,1,NA,NA,NA,NA,"NA NA"
"11/11/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",20,"RSVP for our next Community Town Hall: November 18",FALSE,NA,FALSE,16,"(255,255,255)",TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",27,1,"RSVP Community Town Hall November 18",0.267441860465116,1,"White","White (255,255,255)"
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",23,"",TRUE,300,FALSE,NA,NA,TRUE,FALSE,TRUE,1,"11/11/20 06:51:31",29,1,NA,NA,NA,NA,"NA NA"
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",24,"HERE",FALSE,NA,TRUE,18,"(0,109,131)",TRUE,TRUE,TRUE,1,"11/11/20 06:51:31",29,1,"1 Click HERE",0.313953488372093,1,"Teal","Teal (0,109,131)"
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",21,"VOTE!",FALSE,NA,TRUE,24,"(0,109,131)",TRUE,FALSE,FALSE,1,"11/11/20 06:51:31",19,1,"VOTE Activate Good Best Volunteer Organization WRAL",0.27906976744186,1,"Teal","Teal (0,109,131)"
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",22,"Best Volunteer Organization",FALSE,NA,TRUE,24,"(0,109,131)",TRUE,TRUE,FALSE,1,"11/11/20 06:51:31",19,1,NA,NA,NA,"Teal","Teal (0,109,131)"
