"date","address","link_num","words_in_link","is_image","bolded","font_size","font_color","dup","dup_after_first","image_assoc","date_sent","clicks"
"10/28/20","https://activategood.org/opportunity/5355",17,"Thanksgiving",FALSE,TRUE,16,"(148, 45, 27)",TRUE,FALSE,FALSE,"10/28/20 07:50:41",33
"10/28/20","https://activategood.org/opportunity/5357",19,"Sort Goods for Good",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"10/28/20 07:50:41",46
"10/28/20","https://activategood.org/sponsor-2/",25,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"10/28/20 07:50:41",26
"10/28/20","https://hhweek.org/",15,"annual program",FALSE,FALSE,18,"(57, 57, 57)",FALSE,FALSE,FALSE,"10/28/20 07:50:41",27
"10/28/20","https://twitter.com/activategood",29,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"10/28/20 07:50:41",21
"10/28/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",11,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"10/28/20 07:50:41",19
"10/28/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",12,"RSVP for our next Community Town Hall: November 4",FALSE,FALSE,16,"(255,255,255)",TRUE,TRUE,TRUE,"10/28/20 07:50:41",19
"10/28/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",10,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)",TRUE,FALSE,TRUE,"10/28/20 07:50:41",19
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",8,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"10/28/20 07:50:41",53
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",9,"HERE",FALSE,TRUE,18,"(0, 109, 131)",TRUE,TRUE,TRUE,"10/28/20 07:50:41",53
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",7,"Best Volunteer Organization",FALSE,TRUE,24,"(0, 109, 131)",TRUE,TRUE,FALSE,"10/28/20 07:50:41",28
"10/28/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",6,"VOTE!",FALSE,TRUE,48,"(0, 109, 131)",TRUE,FALSE,FALSE,"10/28/20 07:50:41",28
"10/28/20","https://www.facebook.com/activategood/",28,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"10/28/20 07:50:41",19
"10/28/20","https://www.instagram.com/activategood/",30,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"10/28/20 07:50:41",28
"10/28/20","https://www.raleighrescue.org/ways-to-give/volunteer/",20,"Raleigh Rescue Mission",FALSE,FALSE,16,"(233, 93, 20)",FALSE,FALSE,FALSE,"10/28/20 07:50:41",26
"10/28/20","https://www.thegivingblock.com/contact",24,"The Giving Block",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"10/28/20 07:50:41",27
"10/28/20","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",26,"Lee@activategood.org",FALSE,FALSE,16,"(152, 154, 38)",FALSE,FALSE,FALSE,NA,NA
"11/01/19","https://activategood.org/",17,"Activate Good",FALSE,FALSE,21,"(89, 89, 89)",TRUE,TRUE,TRUE,"11/01/19 09:30:18",9
"11/01/19","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"11/01/19 09:30:18",9
"11/01/19","https://activategood.org/donate",18,"Support our work and help our impact grow",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",1
"11/01/19","https://activategood.org/fvd2019",5,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/01/19 09:30:18",66
"11/01/19","https://activategood.org/fvd2019",2,"SIGN UPS NOW OPEN",FALSE,FALSE,32,"(55, 55, 55)",TRUE,FALSE,TRUE,"11/01/19 09:30:18",66
"11/01/19","https://activategood.org/fvd2019",4,"Registration is required",FALSE,TRUE,18,"(57, 57, 57)",TRUE,TRUE,TRUE,"11/01/19 09:30:18",66
"11/01/19","https://activategood.org/fvd2019",3,"Family Volunteer Day",FALSE,FALSE,18,"(57, 57, 57)",TRUE,TRUE,TRUE,"11/01/19 09:30:18",66
"11/01/19","https://activategood.org/fvd2019",6,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/01/19 09:30:18",66
"11/01/19","https://activategood.org/opportunity",16,"View all current opportunities to make an impact",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",24
"11/01/19","https://activategood.org/opportunity/432#tab-what",10,"Warmth for Wake",FALSE,TRUE,15,"(0, 109, 131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",14
"11/01/19","https://activategood.org/opportunity/4805#tab-what",8,"Business Development Volunteer",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",9
"11/01/19","https://activategood.org/opportunity/4845#tab-what",9,"Join the SOAR Outreach Board!",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",4
"11/01/19","https://activategood.org/opportunity/4870#tab-what",12,"Arts & Crafts",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",13
"11/01/19","https://activategood.org/opportunity/4890#tab-what",7,"Volunteer Director of Fundraising",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",3
"11/01/19","https://activategood.org/opportunity/4894#tab-what",14,"PUPPIES",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",69
"11/01/19","https://activategood.org/opportunity/4896#tab-what",15,"Donation Sorting",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",26
"11/01/19","https://activategood.org/opportunity/4905#tab-what",11,"Theater Seat Restoration",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",5
"11/01/19","https://activategood.org/opportunity/718#tab-what",13,"Lunch Delivery",FALSE,TRUE,15,"(0,109,131)",FALSE,FALSE,FALSE,"11/01/19 09:30:18",21
"11/01/19","https://twitter.com/activategood",20,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/01/19 09:30:18",2
"11/01/19","https://www.facebook.com/activategood/",19,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/01/19 09:30:18",2
"11/01/19","https://www.instagram.com/activategood/",21,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/01/19 09:30:18",1
"11/04/20","http://chathamhabitat.org/",19,"Chatham Habitat for Humanity ReStores",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",27
"11/04/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"11/04/20 08:22:27",33
"11/04/20","https://activategood.org/",22,"Activate Good",FALSE,FALSE,16,"(57, 57, 57)",TRUE,TRUE,TRUE,"11/04/20 08:22:27",33
"11/04/20","https://activategood.org/donate",21,"Support Our Work",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",22
"11/04/20","https://activategood.org/familyvolunteerday2020/",7,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/04/20 08:22:27",52
"11/04/20","https://activategood.org/familyvolunteerday2020/",5,"Family Volunteer Day:",FALSE,TRUE,24,"(233, 93, 20)",TRUE,FALSE,TRUE,"11/04/20 08:22:27",52
"11/04/20","https://activategood.org/hunger-and-homelessness-in-the-triangle/",4,"our latest blog",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",26
"11/04/20","https://activategood.org/Hunger-homelessness-week-2020/",2,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/04/20 08:22:27",33
"11/04/20","https://activategood.org/Hunger&HomelessnessWeek",3,"HERE",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",246
"11/04/20","https://activategood.org/opportunity",20,"here",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",53
"11/04/20","https://activategood.org/opportunity/3980",18,"Habitat ReStore help",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",31
"11/04/20","https://activategood.org/opportunity/5373",17,"Volunteer Workdays at Horses for Hope",FALSE,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",59
"11/04/20","https://activategood.org/opportunity/5386",16,"Create videos about academic concepts",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",27
"11/04/20","https://twitter.com/activategood",24,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/04/20 08:22:27",21
"11/04/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",11,"HERE",FALSE,TRUE,18,"(0, 109, 131)",TRUE,TRUE,TRUE,"11/04/20 08:22:27",39
"11/04/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",10,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/04/20 08:22:27",39
"11/04/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",9,"Virtual Community Town Hall",FALSE,FALSE,32,"(0, 136, 168)",TRUE,FALSE,TRUE,"11/04/20 08:22:27",39
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",12,"VOTE",FALSE,TRUE,18,"(0, 109, 131)",TRUE,FALSE,TRUE,"11/04/20 08:22:27",41
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",14,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/04/20 08:22:27",41
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",13,"Best Volunteer Organization",FALSE,TRUE,18,"(0, 109, 131)",TRUE,TRUE,TRUE,"11/04/20 08:22:27",41
"11/04/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",15,"HERE",FALSE,TRUE,18,"(0, 109, 131)",TRUE,TRUE,TRUE,"11/04/20 08:22:27",41
"11/04/20","https://www.eventbrite.com/e/family-volunteer-day-2020-the-take-home-service-project-kit-edition-tickets-126454894995",8,"Family Volunteer Day kit pick-up event here",FALSE,TRUE,18,"(255, 151, 9)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",95
"11/04/20","https://www.facebook.com/activategood/",23,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/04/20 08:22:27",21
"11/04/20","https://www.instagram.com/activategood/",25,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/04/20 08:22:27",27
"11/04/20","https://www.lenovo.com/us/en/",6,"Lenovo",FALSE,FALSE,18,"(233,93,20)",FALSE,FALSE,FALSE,"11/04/20 08:22:27",28
"11/11/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/11/20 06:51:31",17
"11/11/20","https://activategood.org/donate",36,"Support Our Work",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",18
"11/11/20","https://activategood.org/familyvolunteerday2020/",28,"Learn More",FALSE,TRUE,24,"(233, 93, 20)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",46
"11/11/20","https://activategood.org/familyvolunteerday2020/",27,"Family Volunteer Day",FALSE,FALSE,18,"(127,127,127)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",46
"11/11/20","https://activategood.org/familyvolunteerday2020/",25,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"11/11/20 06:51:31",46
"11/11/20","https://activategood.org/fast",29,"FAST Initiative",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",25
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",9,"Awareness Week",FALSE,FALSE,32,"(148, 45, 27)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",30
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",10,"Join Activate Good to volunteer",FALSE,TRUE,18,"(57, 57, 57)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",30
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",8,"Hunger & Homelessness",FALSE,FALSE,32,"(148, 45, 27)",TRUE,FALSE,TRUE,"11/11/20 06:51:31",30
"11/11/20","https://activategood.org/hunger-homelessness-week-2020/",15,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/11/20 06:51:31",30
"11/11/20","https://activategood.org/hunger&homelessnessweek",16,"here.",FALSE,TRUE,18,"(231, 93, 38)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",32
"11/11/20","https://activategood.org/opportunity",33,"See all local volunteer opportunities",FALSE,FALSE,20,"(255,255,255)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",39
"11/11/20","https://activategood.org/opportunity/5173",30,"Be a Morning Greeter",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",29
"11/11/20","https://activategood.org/opportunity/5334#tab-what",12,"Raleigh",FALSE,TRUE,18,"(231, 93, 38)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",38
"11/11/20","https://activategood.org/opportunity/5336",13,"Durham",FALSE,TRUE,18,"(231, 93, 38)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",16
"11/11/20","https://activategood.org/opportunity/5355",14,"Bagging food items for Thanksgiving",FALSE,TRUE,18,"(231, 93, 38)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",37
"11/11/20","https://activategood.org/opportunity/5356",11,"Conducting a supply drive and assembling Family Essentials Kits",FALSE,TRUE,18,"(231, 93, 38)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",49
"11/11/20","https://activategood.org/opportunity/5374",32,"here",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",26
"11/11/20","https://activategood.org/opportunity/5395",31,"Internship Opportunity",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",41
"11/11/20","https://activategood.org/sponsor-2/",34,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/11/20 06:51:31",21
"11/11/20","https://twitter.com/activategood",38,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/11/20 06:51:31",29
"11/11/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",20,"RSVP for our next Community Town Hall: November 18",FALSE,FALSE,16,"(255,255,255)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",27
"11/11/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",19,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/11/20 06:51:31",27
"11/11/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",17,"Activate Good Virtual Town Hall",FALSE,TRUE,18,"(0, 109, 131)",TRUE,FALSE,TRUE,"11/11/20 06:51:31",27
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",24,"HERE",FALSE,TRUE,18,"(0, 109, 131)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",29
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery?group=357635",23,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"11/11/20 06:51:31",29
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",21,"VOTE!",FALSE,TRUE,24,"(0, 109, 131)",TRUE,FALSE,FALSE,"11/11/20 06:51:31",19
"11/11/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",22,"Best Volunteer Organization",FALSE,TRUE,24,"(0, 109, 131)",TRUE,TRUE,FALSE,"11/11/20 06:51:31",19
"11/11/20","https://www.austindowd.com/",5,"Austin Dowd",FALSE,FALSE,18,"(152, 154, 38)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",33
"11/11/20","https://www.austindowd.com/proofing/example-proofing-gallery",6,"here",FALSE,TRUE,18,"(152, 154, 38)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",91
"11/11/20","https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351",7,"Learn More about Headshots for Good",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",89
"11/11/20","https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351",4,"online reservation page",FALSE,FALSE,18,"(152, 154, 38)",TRUE,TRUE,TRUE,"11/11/20 06:51:31",89
"11/11/20","https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351",2,"Headshots for Good",FALSE,FALSE,32,"(148, 45, 27)",TRUE,FALSE,TRUE,"11/11/20 06:51:31",89
"11/11/20","https://www.eventbrite.com/e/headshots-for-good-photo-sessions-benefitting-activate-good-tickets-127366072351",3,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/11/20 06:51:31",89
"11/11/20","https://www.facebook.com/activategood/",37,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/11/20 06:51:31",20
"11/11/20","https://www.instagram.com/activategood/",39,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/11/20 06:51:31",20
"11/11/20","https://www.lenovo.com/us/en/",26,"Lenovo",FALSE,FALSE,18,"(127,127,127)",FALSE,FALSE,FALSE,"11/11/20 06:51:31",15
"11/11/20","mailto:Lee@activategood.org?subject=Newsletter%20Sponsor%20Inquiry",35,"Lee@activategood.org",FALSE,FALSE,16,"(152, 154, 38)",FALSE,FALSE,FALSE,NA,NA
"11/18/20","http://www.tarriver.org/",15,"Tar River Land Conservancy",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",30
"11/18/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"11/18/20 12:47:35",26
"11/18/20","https://activategood.org/",25,"Activate Good",FALSE,FALSE,16,"(57, 57, 57)",TRUE,TRUE,TRUE,"11/18/20 12:47:35",26
"11/18/20","https://activategood.org/activatemoregood/",24,"Support Our Work",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,"11/18/20 12:47:35",31
"11/18/20","https://activategood.org/activatemoregood/",3,"Activate MORE Good",FALSE,TRUE,18,"(152, 154, 38)",TRUE,FALSE,FALSE,"11/18/20 12:47:35",31
"11/18/20","https://activategood.org/holidays2020",17,"Holiday Volunteering: Pride for Parents and more!",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",46
"11/18/20","https://activategood.org/Hunger-homelessness-week-2020/",7,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/18/20 12:47:35",19
"11/18/20","https://activategood.org/Hunger&HomelessnessWeek",8,"HERE",FALSE,TRUE,18,"(148, 45, 27)",TRUE,TRUE,FALSE,"11/18/20 12:47:35",65
"11/18/20","https://activategood.org/Hunger&HomelessnessWeek",6,"Hunger & Homelessness Awareness Week",FALSE,FALSE,15,"(148, 45, 27)",TRUE,FALSE,FALSE,"11/18/20 12:47:35",65
"11/18/20","https://activategood.org/opportunity",19,"here",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",36
"11/18/20","https://activategood.org/opportunity/5331",14,"Build Nature Trails",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",41
"11/18/20","https://activategood.org/opportunity/5374",16,"Help prepare for Family Volunteer Day",FALSE,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",44
"11/18/20","https://activategood.org/opportunity/5397",13,"Deliver meals to food-insecure families",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",63
"11/18/20","https://activategood.org/opportunity/5400",18,"HERE",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",42
"11/18/20","https://activategoodvoices.gv-one.com/?gId=1817&rId=5177",4,"HERE",FALSE,TRUE,18,"(152, 154, 38)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",31
"11/18/20","https://activategoodvoices.gv-one.com/?gId=1817&rId=5179",5,"HERE",FALSE,TRUE,18,"(152, 154, 38)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",29
"11/18/20","https://activategoodvoices.gv-one.com/requests.html?gId=1817&rId=5177",2,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/18/20 12:47:35",40
"11/18/20","https://hhweek.org/",9,"annual program",FALSE,FALSE,18,"(57, 57, 57)",FALSE,FALSE,FALSE,"11/18/20 12:47:35",30
"11/18/20","https://twitter.com/activategood",27,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/18/20 12:47:35",25
"11/18/20","https://us02web.zoom.us/meeting/register/tZElc-usrzouHd1goUtPKYkEDgKaHQAXz45_",11,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/18/20 12:47:35",19
"11/18/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",12,"Register for Town Hall HERE",FALSE,FALSE,16,"(255,255,255)",TRUE,TRUE,FALSE,"11/18/20 12:47:35",14
"11/18/20","https://us02web.zoom.us/meeting/register/tZMpcOCvqz8uGtD8WSjMdclJ4Yft0uMskH-p",10,"Virtual Community Town Hall",FALSE,FALSE,32,"(0, 136, 168)",TRUE,FALSE,FALSE,"11/18/20 12:47:35",14
"11/18/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",23,"HERE",FALSE,TRUE,18,"(233, 93, 20)",TRUE,TRUE,TRUE,"11/18/20 12:47:35",34
"11/18/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",21,"Best Volunteer Organization",FALSE,TRUE,18,"(233, 93, 20)",TRUE,TRUE,TRUE,"11/18/20 12:47:35",34
"11/18/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",20,"VOTE",FALSE,TRUE,18,"(233, 93, 20)",TRUE,FALSE,TRUE,"11/18/20 12:47:35",34
"11/18/20","https://wral5.secondstreetapp.com/2020-WRAL-Voters-Choice-Awards/gallery/?group=357635",22,"",TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,"11/18/20 12:47:35",34
"11/18/20","https://www.facebook.com/activategood/",26,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/18/20 12:47:35",21
"11/18/20","https://www.instagram.com/activategood/",28,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/18/20 12:47:35",28
"11/24/20","http://wwww.wakearmy.org/",16,"The Salvation Army",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",27
"11/24/20","https://activategood.org/",1,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"11/24/20 08:40:16",24
"11/24/20","https://activategood.org/",21,"Activate Good",FALSE,FALSE,16,"(57, 57, 57)",TRUE,TRUE,TRUE,"11/24/20 08:40:16",24
"11/24/20","https://activategood.org/activatemoregood/",4,"need YOUR help",FALSE,TRUE,18,"(228, 104, 16)",TRUE,TRUE,FALSE,"11/24/20 08:40:16",38
"11/24/20","https://activategood.org/activatemoregood/",6,"Donate Now",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,"11/24/20 08:40:16",38
"11/24/20","https://activategood.org/activatemoregood/",3,"Activate MORE Good",FALSE,TRUE,18,"(228, 104, 16)",TRUE,FALSE,FALSE,"11/24/20 08:40:16",38
"11/24/20","https://activategood.org/activatemoregood/",5,"give",FALSE,TRUE,18,"(228, 104, 16)",TRUE,TRUE,FALSE,"11/24/20 08:40:16",38
"11/24/20","https://activategood.org/activatemoregood/",20,"Donate to our year-end campaign",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,FALSE,"11/24/20 08:40:16",38
"11/24/20","https://activategood.org/holidays2020",17,"Holiday Volunteering: Pride for Parents and more!",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",39
"11/24/20","https://activategood.org/opportunity",19,"here",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",49
"11/24/20","https://activategood.org/opportunity/5398",12,"Help Feed Hungry Kids",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",57
"11/24/20","https://activategood.org/opportunity/5407",15,"Prepare Angel Tree Items for Distribution",FALSE,TRUE,16,"(148,45,27)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",69
"11/24/20","https://activategood.org/opportunity/5411",10,"Be a Holiday HERO",FALSE,TRUE,16,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",37
"11/24/20","https://activategood.org/prideforparents2020/",18,"HERE",FALSE,TRUE,18,"(148, 45, 27)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",44
"11/24/20","https://rockytopcatering.com/",14,"Rocky Top Catering",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",37
"11/24/20","https://twitter.com/activategood",23,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/24/20 08:40:16",32
"11/24/20","https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z",8,"Virtual Volunteer Expo",FALSE,TRUE,18,"(0, 109, 131)",TRUE,TRUE,TRUE,"11/24/20 08:40:16",57
"11/24/20","https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z",7,"",TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,"11/24/20 08:40:16",57
"11/24/20","https://us02web.zoom.us/meeting/register/tZwkc-GurzkuE9A5uqvM-zDsD6LXtVC78W9Z",9,"Register Here",FALSE,FALSE,20,"(255,255,255)",TRUE,TRUE,TRUE,"11/24/20 08:40:16",57
"11/24/20","https://www.facebook.com/activategood/",22,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/24/20 08:40:16",28
"11/24/20","https://www.instagram.com/activategood/",24,"",TRUE,FALSE,NA,NA,FALSE,FALSE,TRUE,"11/24/20 08:40:16",22
"11/24/20","https://www.overflowinghands.org/",13,"Overflowing Hands",FALSE,FALSE,16,"(57, 57, 57)",FALSE,FALSE,FALSE,"11/24/20 08:40:16",35
